target_device,target_package,target_freq_mhz,status,design,architecture,sample_width,weight_width,acc_width,kernel_taps,dilation,latency_cycles,steady_cycles_per_sample,finite_cycles_per_sample,steady_samples_per_sec_at_target_clock,finite_samples_per_sec_at_target_clock,max_clock_mhz,max_theoretical_samples_per_sec,total_cells,icestorm_lc,sb_lut4,sb_carry,sb_dff,sb_dffe,sb_dffsr,sb_dffesr,sb_dffess,sb_mac16,error
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,6,32,16,2,1,1.000000,1.005000,25000000.000000,24875621.890547,61.01,61010000.000000,347,326,177,16,0,0,1,152,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,6,32,32,2,1,1.000000,1.005000,25000000.000000,24875621.890547,55.97,55970000.000000,685,655,377,26,0,0,1,280,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,6,32,48,2,1,1.000000,1.005000,25000000.000000,24875621.890547,52.42,52420000.000000,1061,978,593,58,0,0,1,408,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,6,32,64,2,1,1.000000,1.005000,25000000.000000,24875621.890547,51.68,51680000.000000,1412,1328,809,65,0,0,1,536,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,16,8,1,1,1.000000,1.005000,25000000.000000,24875621.890547,96.46,96460000.000000,131,116,75,10,0,0,1,44,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,16,16,1,1,1.000000,1.005000,25000000.000000,24875621.890547,71.54,71540000.000000,272,251,178,16,0,0,1,76,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,16,32,1,1,1.000000,1.005000,25000000.000000,24875621.890547,62.85,62850000.000000,536,506,368,26,0,0,1,140,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,16,48,1,1,1.000000,1.005000,25000000.000000,24875621.890547,61.44,61440000.000000,835,784,587,42,0,0,1,204,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,16,64,1,1,1.000000,1.005000,25000000.000000,24875621.890547,54.53,54530000.000000,1116,1057,794,52,0,0,1,268,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,16,8,2,1,1.000000,1.005000,25000000.000000,24875621.890547,80.89,80890000.000000,164,149,80,10,0,0,1,72,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,16,16,2,1,1.000000,1.005000,25000000.000000,24875621.890547,71.82,71820000.000000,331,310,177,16,0,0,1,136,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,16,32,2,1,1.000000,1.005000,25000000.000000,24875621.890547,64.17,64170000.000000,668,638,376,26,0,0,1,264,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,16,48,2,1,1.000000,1.005000,25000000.000000,24875621.890547,59.08,59080000.000000,1013,962,577,42,0,0,1,392,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,16,64,2,1,1.000000,1.005000,25000000.000000,24875621.890547,51.76,51760000.000000,1368,1309,794,52,0,0,1,520,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,24,8,1,1,1.000000,1.005000,25000000.000000,24875621.890547,74.12,74120000.000000,139,124,75,10,0,0,1,52,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,24,16,1,1,1.000000,1.005000,25000000.000000,24875621.890547,66.51,66510000.000000,279,258,177,16,0,0,1,84,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,24,32,1,1,1.000000,1.005000,25000000.000000,24875621.890547,56.39,56390000.000000,543,513,367,26,0,0,1,148,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,24,48,1,1,1.000000,1.005000,25000000.000000,24875621.890547,56.22,56220000.000000,863,796,599,50,0,0,1,212,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,24,64,1,1,1.000000,1.005000,25000000.000000,24875621.890547,54.36,54360000.000000,1132,1066,798,56,0,0,1,276,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,24,8,2,1,1.000000,1.005000,25000000.000000,24875621.890547,76.50,76500000.000000,174,159,82,10,0,0,1,80,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,24,16,2,1,1.000000,1.005000,25000000.000000,24875621.890547,64.88,64880000.000000,339,318,177,16,0,0,1,144,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,24,32,2,1,1.000000,1.005000,25000000.000000,24875621.890547,57.72,57720000.000000,676,646,376,26,0,0,1,272,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,24,48,2,1,1.000000,1.005000,25000000.000000,24875621.890547,53.10,53100000.000000,1004,964,565,37,0,0,1,400,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,24,64,2,1,1.000000,1.005000,25000000.000000,24875621.890547,50.58,50580000.000000,1386,1320,800,56,0,0,1,528,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,32,8,1,1,1.000000,1.005000,25000000.000000,24875621.890547,74.12,74120000.000000,147,132,75,10,0,0,1,60,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,32,16,1,1,1.000000,1.005000,25000000.000000,24875621.890547,63.67,63670000.000000,288,267,178,16,0,0,1,92,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,32,32,1,1,1.000000,1.005000,25000000.000000,24875621.890547,56.25,56250000.000000,551,521,367,26,0,0,1,156,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,32,48,1,1,1.000000,1.005000,25000000.000000,24875621.890547,54.05,54050000.000000,883,800,603,58,0,0,1,220,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,32,64,1,1,1.000000,1.005000,25000000.000000,24875621.890547,50.97,50970000.000000,1146,1074,801,59,0,0,1,284,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,32,8,2,1,1.000000,1.005000,25000000.000000,24875621.890547,74.39,74390000.000000,182,167,82,10,0,0,1,88,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,32,16,2,1,1.000000,1.005000,25000000.000000,24875621.890547,61.01,61010000.000000,347,326,177,16,0,0,1,152,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,32,32,2,1,1.000000,1.005000,25000000.000000,24875621.890547,55.97,55970000.000000,685,655,377,26,0,0,1,280,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,32,48,2,1,1.000000,1.005000,25000000.000000,24875621.890547,52.42,52420000.000000,1061,978,593,58,0,0,1,408,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,4,8,32,64,2,1,1.000000,1.005000,25000000.000000,24875621.890547,51.68,51680000.000000,1412,1328,809,65,0,0,1,536,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,16,8,1,1,1.000000,1.005000,25000000.000000,24875621.890547,87.91,87910000.000000,183,160,107,16,0,0,1,58,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,16,16,1,1,1.000000,1.005000,25000000.000000,24875621.890547,63.57,63570000.000000,384,351,250,26,0,0,1,106,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,16,32,1,1,1.000000,1.005000,25000000.000000,24875621.890547,53.97,53970000.000000,760,710,512,44,0,0,1,202,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,16,48,1,1,1.000000,1.005000,25000000.000000,24875621.890547,56.58,56580000.000000,1169,1094,803,66,0,0,1,298,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,16,64,1,1,1.000000,1.005000,25000000.000000,24875621.890547,55.87,55870000.000000,1558,1467,1078,84,0,0,1,394,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,16,8,2,1,1.000000,1.005000,25000000.000000,24875621.890547,80.53,80530000.000000,229,206,111,16,0,0,1,100,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,16,16,2,1,1.000000,1.005000,25000000.000000,24875621.890547,68.19,68190000.000000,473,440,249,26,0,0,1,196,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,16,32,2,1,1.000000,1.005000,25000000.000000,24875621.890547,60.22,60220000.000000,957,907,523,44,0,0,1,388,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,16,48,2,1,1.000000,1.005000,25000000.000000,24875621.890547,60.48,60480000.000000,1439,1364,791,66,0,0,1,580,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,16,64,2,1,1.000000,1.005000,25000000.000000,24875621.890547,52.02,52020000.000000,1936,1845,1078,84,0,0,1,772,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,24,8,1,1,1.000000,1.005000,25000000.000000,24875621.890547,69.12,69120000.000000,191,168,107,16,0,0,1,66,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,24,16,1,1,1.000000,1.005000,25000000.000000,24875621.890547,58.43,58430000.000000,390,357,248,26,0,0,1,114,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,24,32,1,1,1.000000,1.005000,25000000.000000,24875621.890547,52.22,52220000.000000,766,716,510,44,0,0,1,210,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,24,48,1,1,1.000000,1.005000,25000000.000000,24875621.890547,53.99,53990000.000000,1197,1106,815,74,0,0,1,306,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,24,64,1,1,1.000000,1.005000,25000000.000000,24875621.890547,49.74,49740000.000000,1585,1478,1089,92,0,0,1,402,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,24,8,2,1,1.000000,1.005000,25000000.000000,24875621.890547,70.28,70280000.000000,237,214,111,16,0,0,1,108,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,24,16,2,1,1.000000,1.005000,25000000.000000,24875621.890547,60.49,60490000.000000,480,447,248,26,0,0,1,204,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,24,32,2,1,1.000000,1.005000,25000000.000000,24875621.890547,52.68,52680000.000000,966,916,524,44,0,0,1,396,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,24,48,2,1,1.000000,1.005000,25000000.000000,24875621.890547,52.31,52310000.000000,1463,1372,799,74,0,0,1,588,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,24,64,2,1,1.000000,1.005000,25000000.000000,24875621.890547,51.42,51420000.000000,1960,1858,1088,90,0,0,1,780,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,32,8,1,1,1.000000,1.005000,25000000.000000,24875621.890547,75.36,75360000.000000,200,177,108,16,0,0,1,74,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,32,16,1,1,1.000000,1.005000,25000000.000000,24875621.890547,57.64,57640000.000000,400,367,250,26,0,0,1,122,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,32,32,1,1,1.000000,1.005000,25000000.000000,24875621.890547,49.01,49010000.000000,773,723,509,44,0,0,1,218,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,32,48,1,1,1.000000,1.005000,25000000.000000,24875621.890547,51.27,51270000.000000,1221,1114,823,82,0,0,1,314,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,32,64,1,1,1.000000,1.005000,25000000.000000,24875621.890547,47.18,47180000.000000,1609,1486,1097,100,0,0,1,410,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,32,8,2,1,1.000000,1.005000,25000000.000000,24875621.890547,63.28,63280000.000000,245,222,111,16,0,0,1,116,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,32,16,2,1,1.000000,1.005000,25000000.000000,24875621.890547,56.61,56610000.000000,489,456,249,26,0,0,1,212,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,32,32,2,1,1.000000,1.005000,25000000.000000,24875621.890547,51.77,51770000.000000,973,923,523,44,0,0,1,404,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,32,48,2,1,1.000000,1.005000,25000000.000000,24875621.890547,51.30,51300000.000000,1487,1380,807,82,0,0,1,596,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,4,32,64,2,1,1.000000,1.005000,25000000.000000,24875621.890547,46.52,46520000.000000,1985,1862,1095,100,0,0,1,788,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,16,8,1,1,1.000000,1.005000,25000000.000000,24875621.890547,87.91,87910000.000000,183,160,107,16,0,0,1,58,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,16,16,1,1,1.000000,1.005000,25000000.000000,24875621.890547,63.57,63570000.000000,384,351,250,26,0,0,1,106,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,16,32,1,1,1.000000,1.005000,25000000.000000,24875621.890547,53.97,53970000.000000,760,710,512,44,0,0,1,202,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,16,48,1,1,1.000000,1.005000,25000000.000000,24875621.890547,56.58,56580000.000000,1169,1094,803,66,0,0,1,298,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,16,64,1,1,1.000000,1.005000,25000000.000000,24875621.890547,55.87,55870000.000000,1558,1467,1078,84,0,0,1,394,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,16,8,2,1,1.000000,1.005000,25000000.000000,24875621.890547,80.53,80530000.000000,229,206,111,16,0,0,1,100,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,16,16,2,1,1.000000,1.005000,25000000.000000,24875621.890547,68.19,68190000.000000,473,440,249,26,0,0,1,196,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,16,32,2,1,1.000000,1.005000,25000000.000000,24875621.890547,60.22,60220000.000000,957,907,523,44,0,0,1,388,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,16,48,2,1,1.000000,1.005000,25000000.000000,24875621.890547,60.48,60480000.000000,1439,1364,791,66,0,0,1,580,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,16,64,2,1,1.000000,1.005000,25000000.000000,24875621.890547,52.02,52020000.000000,1936,1845,1078,84,0,0,1,772,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,24,8,1,1,1.000000,1.005000,25000000.000000,24875621.890547,69.12,69120000.000000,191,168,107,16,0,0,1,66,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,24,16,1,1,1.000000,1.005000,25000000.000000,24875621.890547,58.43,58430000.000000,390,357,248,26,0,0,1,114,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,24,32,1,1,1.000000,1.005000,25000000.000000,24875621.890547,52.22,52220000.000000,766,716,510,44,0,0,1,210,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,24,48,1,1,1.000000,1.005000,25000000.000000,24875621.890547,53.99,53990000.000000,1197,1106,815,74,0,0,1,306,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,24,64,1,1,1.000000,1.005000,25000000.000000,24875621.890547,49.74,49740000.000000,1585,1478,1089,92,0,0,1,402,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,24,8,2,1,1.000000,1.005000,25000000.000000,24875621.890547,70.28,70280000.000000,237,214,111,16,0,0,1,108,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,24,16,2,1,1.000000,1.005000,25000000.000000,24875621.890547,60.49,60490000.000000,480,447,248,26,0,0,1,204,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,24,32,2,1,1.000000,1.005000,25000000.000000,24875621.890547,52.68,52680000.000000,966,916,524,44,0,0,1,396,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,24,48,2,1,1.000000,1.005000,25000000.000000,24875621.890547,52.31,52310000.000000,1463,1372,799,74,0,0,1,588,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,24,64,2,1,1.000000,1.005000,25000000.000000,24875621.890547,51.42,51420000.000000,1960,1858,1088,90,0,0,1,780,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,32,8,1,1,1.000000,1.005000,25000000.000000,24875621.890547,75.36,75360000.000000,200,177,108,16,0,0,1,74,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,32,16,1,1,1.000000,1.005000,25000000.000000,24875621.890547,57.64,57640000.000000,400,367,250,26,0,0,1,122,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,32,32,1,1,1.000000,1.005000,25000000.000000,24875621.890547,49.01,49010000.000000,773,723,509,44,0,0,1,218,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,32,48,1,1,1.000000,1.005000,25000000.000000,24875621.890547,51.27,51270000.000000,1221,1114,823,82,0,0,1,314,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,32,64,1,1,1.000000,1.005000,25000000.000000,24875621.890547,47.18,47180000.000000,1609,1486,1097,100,0,0,1,410,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,32,8,2,1,1.000000,1.005000,25000000.000000,24875621.890547,63.28,63280000.000000,245,222,111,16,0,0,1,116,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,32,16,2,1,1.000000,1.005000,25000000.000000,24875621.890547,56.61,56610000.000000,489,456,249,26,0,0,1,212,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,32,32,2,1,1.000000,1.005000,25000000.000000,24875621.890547,51.77,51770000.000000,973,923,523,44,0,0,1,404,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,32,48,2,1,1.000000,1.005000,25000000.000000,24875621.890547,51.30,51300000.000000,1487,1380,807,82,0,0,1,596,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,6,32,64,2,1,1.000000,1.005000,25000000.000000,24875621.890547,46.52,46520000.000000,1985,1862,1095,100,0,0,1,788,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,16,8,1,1,1.000000,1.005000,25000000.000000,24875621.890547,87.91,87910000.000000,183,160,107,16,0,0,1,58,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,16,16,1,1,1.000000,1.005000,25000000.000000,24875621.890547,63.57,63570000.000000,384,351,250,26,0,0,1,106,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,16,32,1,1,1.000000,1.005000,25000000.000000,24875621.890547,53.97,53970000.000000,760,710,512,44,0,0,1,202,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,16,48,1,1,1.000000,1.005000,25000000.000000,24875621.890547,56.58,56580000.000000,1169,1094,803,66,0,0,1,298,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,16,64,1,1,1.000000,1.005000,25000000.000000,24875621.890547,55.87,55870000.000000,1558,1467,1078,84,0,0,1,394,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,16,8,2,1,1.000000,1.005000,25000000.000000,24875621.890547,80.53,80530000.000000,229,206,111,16,0,0,1,100,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,16,16,2,1,1.000000,1.005000,25000000.000000,24875621.890547,68.19,68190000.000000,473,440,249,26,0,0,1,196,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,16,32,2,1,1.000000,1.005000,25000000.000000,24875621.890547,60.22,60220000.000000,957,907,523,44,0,0,1,388,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,16,48,2,1,1.000000,1.005000,25000000.000000,24875621.890547,60.48,60480000.000000,1439,1364,791,66,0,0,1,580,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,16,64,2,1,1.000000,1.005000,25000000.000000,24875621.890547,52.02,52020000.000000,1936,1845,1078,84,0,0,1,772,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,24,8,1,1,1.000000,1.005000,25000000.000000,24875621.890547,69.12,69120000.000000,191,168,107,16,0,0,1,66,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,24,16,1,1,1.000000,1.005000,25000000.000000,24875621.890547,58.43,58430000.000000,390,357,248,26,0,0,1,114,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,24,32,1,1,1.000000,1.005000,25000000.000000,24875621.890547,52.22,52220000.000000,766,716,510,44,0,0,1,210,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,24,48,1,1,1.000000,1.005000,25000000.000000,24875621.890547,53.99,53990000.000000,1197,1106,815,74,0,0,1,306,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,24,64,1,1,1.000000,1.005000,25000000.000000,24875621.890547,49.74,49740000.000000,1585,1478,1089,92,0,0,1,402,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,24,8,2,1,1.000000,1.005000,25000000.000000,24875621.890547,70.28,70280000.000000,237,214,111,16,0,0,1,108,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,24,16,2,1,1.000000,1.005000,25000000.000000,24875621.890547,60.49,60490000.000000,480,447,248,26,0,0,1,204,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,24,32,2,1,1.000000,1.005000,25000000.000000,24875621.890547,52.68,52680000.000000,966,916,524,44,0,0,1,396,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,24,48,2,1,1.000000,1.005000,25000000.000000,24875621.890547,52.31,52310000.000000,1463,1372,799,74,0,0,1,588,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,24,64,2,1,1.000000,1.005000,25000000.000000,24875621.890547,51.42,51420000.000000,1960,1858,1088,90,0,0,1,780,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,32,8,1,1,1.000000,1.005000,25000000.000000,24875621.890547,75.36,75360000.000000,200,177,108,16,0,0,1,74,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,32,16,1,1,1.000000,1.005000,25000000.000000,24875621.890547,57.64,57640000.000000,400,367,250,26,0,0,1,122,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,32,32,1,1,1.000000,1.005000,25000000.000000,24875621.890547,49.01,49010000.000000,773,723,509,44,0,0,1,218,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,32,48,1,1,1.000000,1.005000,25000000.000000,24875621.890547,51.27,51270000.000000,1221,1114,823,82,0,0,1,314,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,32,64,1,1,1.000000,1.005000,25000000.000000,24875621.890547,47.18,47180000.000000,1609,1486,1097,100,0,0,1,410,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,32,8,2,1,1.000000,1.005000,25000000.000000,24875621.890547,63.28,63280000.000000,245,222,111,16,0,0,1,116,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,32,16,2,1,1.000000,1.005000,25000000.000000,24875621.890547,56.61,56610000.000000,489,456,249,26,0,0,1,212,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,32,32,2,1,1.000000,1.005000,25000000.000000,24875621.890547,51.77,51770000.000000,973,923,523,44,0,0,1,404,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,32,48,2,1,1.000000,1.005000,25000000.000000,24875621.890547,51.30,51300000.000000,1487,1380,807,82,0,0,1,596,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,6,8,32,64,2,1,1.000000,1.005000,25000000.000000,24875621.890547,46.52,46520000.000000,1985,1862,1095,100,0,0,1,788,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,16,8,1,1,1.000000,1.005000,25000000.000000,24875621.890547,82.01,82010000.000000,235,204,139,22,0,0,1,72,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,16,16,1,1,1.000000,1.005000,25000000.000000,24875621.890547,61.63,61630000.000000,494,449,320,36,0,0,1,136,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,16,32,1,1,1.000000,1.005000,25000000.000000,24875621.890547,53.97,53970000.000000,981,911,653,62,0,0,1,264,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,16,48,1,1,1.000000,1.005000,25000000.000000,24875621.890547,54.95,54950000.000000,1498,1399,1014,90,0,0,1,392,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,16,64,1,1,1.000000,1.005000,25000000.000000,24875621.890547,53.72,53720000.000000,2007,1884,1369,116,0,0,1,520,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,16,8,2,1,1.000000,1.005000,25000000.000000,24875621.890547,87.64,87640000.000000,295,264,143,22,0,0,1,128,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,16,16,2,1,1.000000,1.005000,25000000.000000,24875621.890547,69.48,69480000.000000,614,569,320,36,0,0,1,256,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,16,32,2,1,1.000000,1.005000,25000000.000000,24875621.890547,52.79,52790000.000000,1247,1177,671,62,0,0,1,512,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,16,48,2,1,1.000000,1.005000,25000000.000000,24875621.890547,55.59,55590000.000000,1862,1763,1002,90,0,0,1,768,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,16,64,2,1,1.000000,1.005000,25000000.000000,24875621.890547,53.13,53130000.000000,2514,2391,1372,116,0,0,1,1024,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,24,8,1,1,1.000000,1.005000,25000000.000000,24875621.890547,72.33,72330000.000000,243,212,139,22,0,0,1,80,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,24,16,1,1,1.000000,1.005000,25000000.000000,24875621.890547,56.58,56580000.000000,503,458,321,36,0,0,1,144,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,24,32,1,1,1.000000,1.005000,25000000.000000,24875621.890547,52.25,52250000.000000,990,920,654,62,0,0,1,272,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,24,48,1,1,1.000000,1.005000,25000000.000000,24875621.890547,51.61,51610000.000000,1531,1416,1031,98,0,0,1,400,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,24,64,1,1,1.000000,1.005000,25000000.000000,24875621.890547,48.51,48510000.000000,2036,1897,1382,124,0,0,1,528,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,24,8,2,1,1.000000,1.005000,25000000.000000,24875621.890547,73.79,73790000.000000,303,272,143,22,0,0,1,136,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,24,16,2,1,1.000000,1.005000,25000000.000000,24875621.890547,61.42,61420000.000000,623,578,321,36,0,0,1,264,0,0,
--hx8k,ct256,25,ok,conv1d_large_parallel,large,8,4,24,32,2,1,1.000000,1.005000,25000000.000000,24875621.890547,52.69,52690000.000000,1255,1185,671,62,0,0,1,520,0,0,
