status,design,architecture,sample_width,weight_width,acc_width,kernel_taps,dilation,latency_cycles,steady_cycles_per_sample,finite_cycles_per_sample,steady_samples_per_sec_at_target_clock,finite_samples_per_sec_at_target_clock,max_clock_mhz,max_theoretical_samples_per_sec,total_cells,icestorm_lc,sb_lut4,sb_carry,sb_dff,sb_dffe,sb_dffsr,sb_dffesr,sb_dffess,sb_mac16,error
ok,conv1d_large_parallel,large,8,8,32,32,2,1,1.000000,1.005000,25000000.000000,24875621.890547,54.88,54880000.000000,1263,1193,671,62,0,0,1,528,0,0,
failed,conv1d_large_parallel,large,8,8,32,48,2,,,,,,,,,,,,,,,,,,command failed (255): nextpnr-ice40 -q -l /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_wbz6cnkm/nextpnr.log --hx1k --package vq100 --freq 25 --json /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_wbz6cnkm/design.json --asc /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_wbz6cnkm/design.asc --sdf /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_wbz6cnkm/design.sdf
failed,conv1d_large_parallel,large,8,8,32,64,2,,,,,,,,,,,,,,,,,,command failed (255): nextpnr-ice40 -q -l /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_4vdrkxlg/nextpnr.log --hx1k --package vq100 --freq 25 --json /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_4vdrkxlg/design.json --asc /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_4vdrkxlg/design.asc --sdf /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_4vdrkxlg/design.sdf
ok,conv1d_large_4mult,large,4,4,16,8,1,3,3.000000,3.005000,8333333.333333,8319467.554077,59.35,19783333.333333,242,199,101,60,0,0,2,78,0,0,
ok,conv1d_large_4mult,large,4,4,16,16,1,5,5.000000,5.005000,5000000.000000,4995004.995005,59.70,11940000.000000,301,257,129,59,0,0,2,110,0,0,
ok,conv1d_large_4mult,large,4,4,16,32,1,9,9.000000,9.005000,2777777.777778,2776235.424764,56.94,6326666.666667,432,386,196,59,0,0,2,174,0,0,
ok,conv1d_large_4mult,large,4,4,16,48,1,13,13.000000,13.005000,1923076.923077,1922337.562476,58.26,4481538.461538,558,511,258,59,0,0,2,238,0,0,
ok,conv1d_large_4mult,large,4,4,16,64,1,17,17.000000,17.005000,1470588.235294,1470155.836519,58.84,3461176.470588,657,609,293,59,0,0,2,302,0,0,
ok,conv1d_large_4mult,large,4,4,16,8,2,3,3.000000,3.005000,8333333.333333,8319467.554077,59.15,19716666.666667,275,232,106,60,0,0,2,106,0,0,
ok,conv1d_large_4mult,large,4,4,16,16,2,5,5.000000,5.005000,5000000.000000,4995004.995005,60.95,12190000.000000,370,325,138,59,0,0,2,170,0,0,
ok,conv1d_large_4mult,large,4,4,16,32,2,9,9.000000,9.005000,2777777.777778,2776235.424764,57.70,6411111.111111,568,522,208,59,0,0,2,298,0,0,
ok,conv1d_large_4mult,large,4,4,16,48,2,13,13.000000,13.005000,1923076.923077,1922337.562476,57.46,4420000.000000,746,699,258,59,0,0,2,426,0,0,
ok,conv1d_large_4mult,large,4,4,16,64,2,17,17.000000,17.005000,1470588.235294,1470155.836519,51.16,3009411.764706,912,863,296,59,0,0,2,554,0,0,
ok,conv1d_large_4mult,large,4,4,24,8,1,3,3.000000,3.005000,8333333.333333,8319467.554077,56.60,18866666.666667,273,223,109,67,0,0,2,94,0,0,
ok,conv1d_large_4mult,large,4,4,24,16,1,5,5.000000,5.005000,5000000.000000,4995004.995005,57.10,11420000.000000,338,286,142,67,0,0,2,126,0,0,
ok,conv1d_large_4mult,large,4,4,24,32,1,9,9.000000,9.005000,2777777.777778,2776235.424764,56.38,6264444.444444,479,425,219,67,0,0,2,190,0,0,
ok,conv1d_large_4mult,large,4,4,24,48,1,13,13.000000,13.005000,1923076.923077,1922337.562476,54.36,4181538.461538,589,534,265,67,0,0,2,254,0,0,
ok,conv1d_large_4mult,large,4,4,24,64,1,17,17.000000,17.005000,1470588.235294,1470155.836519,52.70,3100000.000000,687,631,299,67,0,0,2,318,0,0,
ok,conv1d_large_4mult,large,4,4,24,8,2,3,3.000000,3.005000,8333333.333333,8319467.554077,55.05,18350000.000000,302,251,109,68,0,0,2,122,0,0,
ok,conv1d_large_4mult,large,4,4,24,16,2,5,5.000000,5.005000,5000000.000000,4995004.995005,56.87,11374000.000000,403,351,147,67,0,0,2,186,0,0,
ok,conv1d_large_4mult,large,4,4,24,32,2,9,9.000000,9.005000,2777777.777778,2776235.424764,52.89,5876666.666667,601,547,217,67,0,0,2,314,0,0,
ok,conv1d_large_4mult,large,4,4,24,48,2,13,13.000000,13.005000,1923076.923077,1922337.562476,54.22,4170769.230769,779,723,267,67,0,0,2,442,0,0,
ok,conv1d_large_4mult,large,4,4,24,64,2,17,17.000000,17.005000,1470588.235294,1470155.836519,55.85,3285294.117647,948,892,308,67,0,0,2,570,0,0,
ok,conv1d_large_4mult,large,4,4,32,8,1,3,3.000000,3.005000,8333333.333333,8319467.554077,52.99,17663333.333333,305,247,117,75,0,0,2,110,0,0,
ok,conv1d_large_4mult,large,4,4,32,16,1,5,5.000000,5.005000,5000000.000000,4995004.995005,53.60,10720000.000000,366,305,146,75,0,0,2,142,0,0,
ok,conv1d_large_4mult,large,4,4,32,32,1,9,9.000000,9.005000,2777777.777778,2776235.424764,52.99,5887777.777778,505,443,221,75,0,0,2,206,0,0,
ok,conv1d_large_4mult,large,4,4,32,48,1,13,13.000000,13.005000,1923076.923077,1922337.562476,50.43,3879230.769231,620,557,272,75,0,0,2,270,0,0,
ok,conv1d_large_4mult,large,4,4,32,64,1,17,17.000000,17.005000,1470588.235294,1470155.836519,47.62,2801176.470588,727,663,315,75,0,0,2,334,0,0,
ok,conv1d_large_4mult,large,4,4,32,8,2,3,3.000000,3.005000,8333333.333333,8319467.554077,54.22,18073333.333333,332,274,116,75,0,0,2,138,0,0,
ok,conv1d_large_4mult,large,4,4,32,16,2,5,5.000000,5.005000,5000000.000000,4995004.995005,53.69,10738000.000000,430,369,150,75,0,0,2,202,0,0,
ok,conv1d_large_4mult,large,4,4,32,32,2,9,9.000000,9.005000,2777777.777778,2776235.424764,51.18,5686666.666667,635,573,227,75,0,0,2,330,0,0,
ok,conv1d_large_4mult,large,4,4,32,48,2,13,13.000000,13.005000,1923076.923077,1922337.562476,53.89,4145384.615385,802,739,266,75,0,0,2,458,0,0,
ok,conv1d_large_4mult,large,4,4,32,64,2,17,17.000000,17.005000,1470588.235294,1470155.836519,49.74,2925882.352941,976,912,312,75,0,0,2,586,0,0,
ok,conv1d_large_4mult,large,4,6,16,8,1,3,3.000000,3.005000,8333333.333333,8319467.554077,60.48,20160000.000000,237,195,97,59,0,0,2,78,0,0,
ok,conv1d_large_4mult,large,4,6,16,16,1,5,5.000000,5.005000,5000000.000000,4995004.995005,57.60,11520000.000000,313,269,141,59,0,0,2,110,0,0,
ok,conv1d_large_4mult,large,4,6,16,32,1,9,9.000000,9.005000,2777777.777778,2776235.424764,59.35,6594444.444444,440,394,204,59,0,0,2,174,0,0,
ok,conv1d_large_4mult,large,4,6,16,48,1,13,13.000000,13.005000,1923076.923077,1922337.562476,54.05,4157692.307692,560,512,260,59,0,0,2,238,0,0,
ok,conv1d_large_4mult,large,4,6,16,64,1,17,17.000000,17.005000,1470588.235294,1470155.836519,54.07,3180588.235294,671,623,307,59,0,0,2,302,0,0,
ok,conv1d_large_4mult,large,4,6,16,8,2,3,3.000000,3.005000,8333333.333333,8319467.554077,60.48,20160000.000000,269,226,100,60,0,0,2,106,0,0,
ok,conv1d_large_4mult,large,4,6,16,16,2,5,5.000000,5.005000,5000000.000000,4995004.995005,65.14,13028000.000000,370,326,138,59,0,0,2,170,0,0,
ok,conv1d_large_4mult,large,4,6,16,32,2,9,9.000000,9.005000,2777777.777778,2776235.424764,58.96,6551111.111111,556,510,196,59,0,0,2,298,0,0,
ok,conv1d_large_4mult,large,4,6,16,48,2,13,13.000000,13.005000,1923076.923077,1922337.562476,57.35,4411538.461538,750,703,262,59,0,0,2,426,0,0,
ok,conv1d_large_4mult,large,4,6,16,64,2,17,17.000000,17.005000,1470588.235294,1470155.836519,59.38,3492941.176471,926,877,310,59,0,0,2,554,0,0,
ok,conv1d_large_4mult,large,4,6,24,8,1,3,3.000000,3.005000,8333333.333333,8319467.554077,56.38,18793333.333333,268,218,104,67,0,0,2,94,0,0,
ok,conv1d_large_4mult,large,4,6,24,16,1,5,5.000000,5.005000,5000000.000000,4995004.995005,56.02,11204000.000000,342,289,146,67,0,0,2,126,0,0,
ok,conv1d_large_4mult,large,4,6,24,32,1,9,9.000000,9.005000,2777777.777778,2776235.424764,53.32,5924444.444444,473,419,213,67,0,0,2,190,0,0,
ok,conv1d_large_4mult,large,4,6,24,48,1,13,13.000000,13.005000,1923076.923077,1922337.562476,55.09,4237692.307692,595,540,271,67,0,0,2,254,0,0,
ok,conv1d_large_4mult,large,4,6,24,64,1,17,17.000000,17.005000,1470588.235294,1470155.836519,51.06,3003529.411765,706,650,318,67,0,0,2,318,0,0,
ok,conv1d_large_4mult,large,4,6,24,8,2,3,3.000000,3.005000,8333333.333333,8319467.554077,59.08,19693333.333333,297,246,104,68,0,0,2,122,0,0,
ok,conv1d_large_4mult,large,4,6,24,16,2,5,5.000000,5.005000,5000000.000000,4995004.995005,56.20,11240000.000000,400,348,144,67,0,0,2,186,0,0,
ok,conv1d_large_4mult,large,4,6,24,32,2,9,9.000000,9.005000,2777777.777778,2776235.424764,54.50,6055555.555556,589,535,205,67,0,0,2,314,0,0,
ok,conv1d_large_4mult,large,4,6,24,48,2,13,13.000000,13.005000,1923076.923077,1922337.562476,51.80,3984615.384615,786,731,274,67,0,0,2,442,0,0,
ok,conv1d_large_4mult,large,4,6,24,64,2,17,17.000000,17.005000,1470588.235294,1470155.836519,52.85,3108823.529412,955,899,315,67,0,0,2,570,0,0,
ok,conv1d_large_4mult,large,4,6,32,8,1,3,3.000000,3.005000,8333333.333333,8319467.554077,51.28,17093333.333333,301,243,113,75,0,0,2,110,0,0,
ok,conv1d_large_4mult,large,4,6,32,16,1,5,5.000000,5.005000,5000000.000000,4995004.995005,53.42,10684000.000000,378,318,158,75,0,0,2,142,0,0,
ok,conv1d_large_4mult,large,4,6,32,32,1,9,9.000000,9.005000,2777777.777778,2776235.424764,52.16,5795555.555556,504,442,220,75,0,0,2,206,0,0,
ok,conv1d_large_4mult,large,4,6,32,48,1,13,13.000000,13.005000,1923076.923077,1922337.562476,50.16,3858461.538462,627,562,279,75,0,0,2,270,0,0,
ok,conv1d_large_4mult,large,4,6,32,64,1,17,17.000000,17.005000,1470588.235294,1470155.836519,51.02,3001176.470588,738,674,326,75,0,0,2,334,0,0,
ok,conv1d_large_4mult,large,4,6,32,8,2,3,3.000000,3.005000,8333333.333333,8319467.554077,52.77,17590000.000000,329,271,113,75,0,0,2,138,0,0,
ok,conv1d_large_4mult,large,4,6,32,16,2,5,5.000000,5.005000,5000000.000000,4995004.995005,53.34,10668000.000000,435,374,155,75,0,0,2,202,0,0,
ok,conv1d_large_4mult,large,4,6,32,32,2,9,9.000000,9.005000,2777777.777778,2776235.424764,50.64,5626666.666667,625,563,217,75,0,0,2,330,0,0,
ok,conv1d_large_4mult,large,4,6,32,48,2,13,13.000000,13.005000,1923076.923077,1922337.562476,49.59,3814615.384615,810,747,274,75,0,0,2,458,0,0,
ok,conv1d_large_4mult,large,4,6,32,64,2,17,17.000000,17.005000,1470588.235294,1470155.836519,48.76,2868235.294118,990,926,326,75,0,0,2,586,0,0,
ok,conv1d_large_4mult,large,4,8,16,8,1,3,3.000000,3.005000,8333333.333333,8319467.554077,61.66,20553333.333333,236,194,96,59,0,0,2,78,0,0,
ok,conv1d_large_4mult,large,4,8,16,16,1,5,5.000000,5.005000,5000000.000000,4995004.995005,61.55,12310000.000000,313,269,141,59,0,0,2,110,0,0,
ok,conv1d_large_4mult,large,4,8,16,32,1,9,9.000000,9.005000,2777777.777778,2776235.424764,59.37,6596666.666667,437,391,201,59,0,0,2,174,0,0,
ok,conv1d_large_4mult,large,4,8,16,48,1,13,13.000000,13.005000,1923076.923077,1922337.562476,55.39,4260769.230769,569,521,269,59,0,0,2,238,0,0,
ok,conv1d_large_4mult,large,4,8,16,64,1,17,17.000000,17.005000,1470588.235294,1470155.836519,56.40,3317647.058824,663,615,299,59,0,0,2,302,0,0,
ok,conv1d_large_4mult,large,4,8,16,8,2,3,3.000000,3.005000,8333333.333333,8319467.554077,63.10,21033333.333333,269,226,100,60,0,0,2,106,0,0,
ok,conv1d_large_4mult,large,4,8,16,16,2,5,5.000000,5.005000,5000000.000000,4995004.995005,61.66,12332000.000000,365,321,133,59,0,0,2,170,0,0,
ok,conv1d_large_4mult,large,4,8,16,32,2,9,9.000000,9.005000,2777777.777778,2776235.424764,59.87,6652222.222222,566,520,206,59,0,0,2,298,0,0,
ok,conv1d_large_4mult,large,4,8,16,48,2,13,13.000000,13.005000,1923076.923077,1922337.562476,56.13,4317692.307692,746,699,258,59,0,0,2,426,0,0,
ok,conv1d_large_4mult,large,4,8,16,64,2,17,17.000000,17.005000,1470588.235294,1470155.836519,53.50,3147058.823529,925,877,309,59,0,0,2,554,0,0,
ok,conv1d_large_4mult,large,4,8,24,8,1,3,3.000000,3.005000,8333333.333333,8319467.554077,58.31,19436666.666667,268,218,104,67,0,0,2,94,0,0,
ok,conv1d_large_4mult,large,4,8,24,16,1,5,5.000000,5.005000,5000000.000000,4995004.995005,53.36,10672000.000000,341,288,145,67,0,0,2,126,0,0,
ok,conv1d_large_4mult,large,4,8,24,32,1,9,9.000000,9.005000,2777777.777778,2776235.424764,52.44,5826666.666667,461,407,201,67,0,0,2,190,0,0,
ok,conv1d_large_4mult,large,4,8,24,48,1,13,13.000000,13.005000,1923076.923077,1922337.562476,53.75,4134615.384615,591,535,267,67,0,0,2,254,0,0,
ok,conv1d_large_4mult,large,4,8,24,64,1,17,17.000000,17.005000,1470588.235294,1470155.836519,50.09,2946470.588235,705,649,317,67,0,0,2,318,0,0,
ok,conv1d_large_4mult,large,4,8,24,8,2,3,3.000000,3.005000,8333333.333333,8319467.554077,56.20,18733333.333333,299,248,106,68,0,0,2,122,0,0,
ok,conv1d_large_4mult,large,4,8,24,16,2,5,5.000000,5.005000,5000000.000000,4995004.995005,55.22,11044000.000000,401,349,145,67,0,0,2,186,0,0,
ok,conv1d_large_4mult,large,4,8,24,32,2,9,9.000000,9.005000,2777777.777778,2776235.424764,56.02,6224444.444444,590,536,206,67,0,0,2,314,0,0,
ok,conv1d_large_4mult,large,4,8,24,48,2,13,13.000000,13.005000,1923076.923077,1922337.562476,54.21,4170000.000000,779,724,267,67,0,0,2,442,0,0,
ok,conv1d_large_4mult,large,4,8,24,64,2,17,17.000000,17.005000,1470588.235294,1470155.836519,52.42,3083529.411765,957,901,317,67,0,0,2,570,0,0,
ok,conv1d_large_4mult,large,4,8,32,8,1,3,3.000000,3.005000,8333333.333333,8319467.554077,51.76,17253333.333333,300,242,112,75,0,0,2,110,0,0,
ok,conv1d_large_4mult,large,4,8,32,16,1,5,5.000000,5.005000,5000000.000000,4995004.995005,53.46,10692000.000000,381,321,161,75,0,0,2,142,0,0,
ok,conv1d_large_4mult,large,4,8,32,32,1,9,9.000000,9.005000,2777777.777778,2776235.424764,52.10,5788888.888889,511,449,227,75,0,0,2,206,0,0,
ok,conv1d_large_4mult,large,4,8,32,48,1,13,13.000000,13.005000,1923076.923077,1922337.562476,49.09,3776153.846154,626,562,278,75,0,0,2,270,0,0,
ok,conv1d_large_4mult,large,4,8,32,64,1,17,17.000000,17.005000,1470588.235294,1470155.836519,48.75,2867647.058824,738,674,326,75,0,0,2,334,0,0,
ok,conv1d_large_4mult,large,4,8,32,8,2,3,3.000000,3.005000,8333333.333333,8319467.554077,52.79,17596666.666667,329,271,113,75,0,0,2,138,0,0,
ok,conv1d_large_4mult,large,4,8,32,16,2,5,5.000000,5.005000,5000000.000000,4995004.995005,53.50,10700000.000000,428,367,148,75,0,0,2,202,0,0,
ok,conv1d_large_4mult,large,4,8,32,32,2,9,9.000000,9.005000,2777777.777778,2776235.424764,51.48,5720000.000000,635,573,227,75,0,0,2,330,0,0,
ok,conv1d_large_4mult,large,4,8,32,48,2,13,13.000000,13.005000,1923076.923077,1922337.562476,49.01,3770000.000000,812,749,276,75,0,0,2,458,0,0,
ok,conv1d_large_4mult,large,4,8,32,64,2,17,17.000000,17.005000,1470588.235294,1470155.836519,50.82,2989411.764706,991,927,327,75,0,0,2,586,0,0,
ok,conv1d_large_4mult,large,6,4,16,8,1,3,3.000000,3.005000,8333333.333333,8319467.554077,60.74,20246666.666667,304,252,138,69,0,0,2,94,0,0,
ok,conv1d_large_4mult,large,6,4,16,16,1,5,5.000000,5.005000,5000000.000000,4995004.995005,54.63,10926000.000000,403,349,189,69,0,0,2,142,0,0,
ok,conv1d_large_4mult,large,6,4,16,32,1,9,9.000000,9.005000,2777777.777778,2776235.424764,58.40,6488888.888889,578,522,268,69,0,0,2,238,0,0,
ok,conv1d_large_4mult,large,6,4,16,48,1,13,13.000000,13.005000,1923076.923077,1922337.562476,53.03,4079230.769231,766,709,360,69,0,0,2,334,0,0,
ok,conv1d_large_4mult,large,6,4,16,64,1,17,17.000000,17.005000,1470588.235294,1470155.836519,48.92,2877647.058824,918,860,416,69,0,0,2,430,0,0,
ok,conv1d_large_4mult,large,6,4,16,8,2,3,3.000000,3.005000,8333333.333333,8319467.554077,56.29,18763333.333333,347,295,139,69,0,0,2,136,0,0,
ok,conv1d_large_4mult,large,6,4,16,16,2,5,5.000000,5.005000,5000000.000000,4995004.995005,58.07,11614000.000000,498,443,194,69,0,0,2,232,0,0,
ok,conv1d_large_4mult,large,6,4,16,32,2,9,9.000000,9.005000,2777777.777778,2776235.424764,55.69,6187777.777778,787,731,291,69,0,0,2,424,0,0,
ok,conv1d_large_4mult,large,6,4,16,48,2,13,13.000000,13.005000,1923076.923077,1922337.562476,51.65,3973076.923077,1055,998,367,69,0,0,2,616,0,0,
ok,conv1d_large_4mult,large,6,4,16,64,2,17,17.000000,17.005000,1470588.235294,1470155.836519,52.44,3084705.882353,1299,1241,419,69,0,0,2,808,0,0,
ok,conv1d_large_4mult,large,6,4,24,8,1,3,3.000000,3.005000,8333333.333333,8319467.554077,57.23,19076666.666667,337,277,147,77,0,0,2,110,0,0,
ok,conv1d_large_4mult,large,6,4,24,16,1,5,5.000000,5.005000,5000000.000000,4995004.995005,53.11,10622000.000000,436,374,198,77,0,0,2,158,0,0,
ok,conv1d_large_4mult,large,6,4,24,32,1,9,9.000000,9.005000,2777777.777778,2776235.424764,49.67,5518888.888889,610,546,276,77,0,0,2,254,0,0,
ok,conv1d_large_4mult,large,6,4,24,48,1,13,13.000000,13.005000,1923076.923077,1922337.562476,48.51,3731538.461538,796,731,366,77,0,0,2,350,0,0,
ok,conv1d_large_4mult,large,6,4,24,64,1,17,17.000000,17.005000,1470588.235294,1470155.836519,49.28,2898823.529412,947,881,421,77,0,0,2,446,0,0,
ok,conv1d_large_4mult,large,6,4,24,8,2,3,3.000000,3.005000,8333333.333333,8319467.554077,56.20,18733333.333333,379,319,147,77,0,0,2,152,0,0,
ok,conv1d_large_4mult,large,6,4,24,16,2,5,5.000000,5.005000,5000000.000000,4995004.995005,51.68,10336000.000000,526,464,198,77,0,0,2,248,0,0,
ok,conv1d_large_4mult,large,6,4,24,32,2,9,9.000000,9.005000,2777777.777778,2776235.424764,49.07,5452222.222222,793,729,273,77,0,0,2,440,0,0,
ok,conv1d_large_4mult,large,6,4,24,48,2,13,13.000000,13.005000,1923076.923077,1922337.562476,47.92,3686153.846154,1071,1006,359,77,0,0,2,632,0,0,
ok,conv1d_large_4mult,large,6,4,24,64,2,17,17.000000,17.005000,1470588.235294,1470155.836519,51.11,3006470.588235,1331,1265,427,77,0,0,2,824,0,0,
ok,conv1d_large_4mult,large,6,4,32,8,1,3,3.000000,3.005000,8333333.333333,8319467.554077,50.02,16673333.333333,369,301,155,85,0,0,2,126,0,0,
ok,conv1d_large_4mult,large,6,4,32,16,1,5,5.000000,5.005000,5000000.000000,4995004.995005,47.73,9546000.000000,466,396,204,85,0,0,2,174,0,0,
ok,conv1d_large_4mult,large,6,4,32,32,1,9,9.000000,9.005000,2777777.777778,2776235.424764,47.09,5232222.222222,648,576,290,85,0,0,2,270,0,0,
ok,conv1d_large_4mult,large,6,4,32,48,1,13,13.000000,13.005000,1923076.923077,1922337.562476,44.99,3460769.230769,832,759,378,85,0,0,2,366,0,0,
ok,conv1d_large_4mult,large,6,4,32,64,1,17,17.000000,17.005000,1470588.235294,1470155.836519,47.24,2778823.529412,979,905,429,85,0,0,2,462,0,0,
ok,conv1d_large_4mult,large,6,4,32,8,2,3,3.000000,3.005000,8333333.333333,8319467.554077,52.64,17546666.666667,411,343,155,85,0,0,2,168,0,0,
ok,conv1d_large_4mult,large,6,4,32,16,2,5,5.000000,5.005000,5000000.000000,4995004.995005,51.93,10386000.000000,535,467,199,69,0,0,2,264,0,0,
ok,conv1d_large_4mult,large,6,4,32,32,2,9,9.000000,9.005000,2777777.777778,2776235.424764,48.59,5398888.888889,848,776,304,85,0,0,2,456,0,0,
ok,conv1d_large_4mult,large,6,4,32,48,2,13,13.000000,13.005000,1923076.923077,1922337.562476,45.25,3480769.230769,1108,1035,372,85,0,0,2,648,0,0,
failed,conv1d_large_4mult,large,6,4,32,64,2,,,,,,,,,,,,,,,,,,command failed (255): nextpnr-ice40 -q -l /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_igo7ney0/nextpnr.log --hx1k --package vq100 --freq 25 --json /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_igo7ney0/design.json --asc /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_igo7ney0/design.asc --sdf /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_igo7ney0/design.sdf
ok,conv1d_large_4mult,large,6,6,16,8,1,3,3.000000,3.005000,8333333.333333,8319467.554077,60.05,20016666.666667,317,267,153,67,0,0,2,94,0,0,
ok,conv1d_large_4mult,large,6,6,16,16,1,5,5.000000,5.005000,5000000.000000,4995004.995005,55.89,11178000.000000,408,356,196,67,0,0,2,142,0,0,
ok,conv1d_large_4mult,large,6,6,16,32,1,9,9.000000,9.005000,2777777.777778,2776235.424764,51.59,5732222.222222,595,541,287,67,0,0,2,238,0,0,
ok,conv1d_large_4mult,large,6,6,16,48,1,13,13.000000,13.005000,1923076.923077,1922337.562476,52.25,4019230.769231,781,726,377,67,0,0,2,334,0,0,
ok,conv1d_large_4mult,large,6,6,16,64,1,17,17.000000,17.005000,1470588.235294,1470155.836519,50.64,2978823.529412,943,887,443,67,0,0,2,430,0,0,
ok,conv1d_large_4mult,large,6,6,16,8,2,3,3.000000,3.005000,8333333.333333,8319467.554077,59.69,19896666.666667,365,314,158,68,0,0,2,136,0,0,
ok,conv1d_large_4mult,large,6,6,16,16,2,5,5.000000,5.005000,5000000.000000,4995004.995005,58.07,11614000.000000,501,449,199,67,0,0,2,232,0,0,
ok,conv1d_large_4mult,large,6,6,16,32,2,9,9.000000,9.005000,2777777.777778,2776235.424764,50.20,5577777.777778,791,737,297,67,0,0,2,424,0,0,
ok,conv1d_large_4mult,large,6,6,16,48,2,13,13.000000,13.005000,1923076.923077,1922337.562476,51.70,3976923.076923,1066,1011,380,67,0,0,2,616,0,0,
ok,conv1d_large_4mult,large,6,6,16,64,2,17,17.000000,17.005000,1470588.235294,1470155.836519,49.06,2885882.352941,1316,1260,438,67,0,0,2,808,0,0,
ok,conv1d_large_4mult,large,6,6,24,8,1,3,3.000000,3.005000,8333333.333333,8319467.554077,56.35,18783333.333333,349,291,161,75,0,0,2,110,0,0,
ok,conv1d_large_4mult,large,6,6,24,16,1,5,5.000000,5.005000,5000000.000000,4995004.995005,51.80,10360000.000000,441,381,205,75,0,0,2,158,0,0,
ok,conv1d_large_4mult,large,6,6,24,32,1,9,9.000000,9.005000,2777777.777778,2776235.424764,50.44,5604444.444444,624,562,292,75,0,0,2,254,0,0,
ok,conv1d_large_4mult,large,6,6,24,48,1,13,13.000000,13.005000,1923076.923077,1922337.562476,49.28,3790769.230769,806,743,378,75,0,0,2,350,0,0,
ok,conv1d_large_4mult,large,6,6,24,64,1,17,17.000000,17.005000,1470588.235294,1470155.836519,47.14,2772941.176471,973,909,449,75,0,0,2,446,0,0,
ok,conv1d_large_4mult,large,6,6,24,8,2,3,3.000000,3.005000,8333333.333333,8319467.554077,53.36,17786666.666667,388,330,158,75,0,0,2,152,0,0,
ok,conv1d_large_4mult,large,6,6,24,16,2,5,5.000000,5.005000,5000000.000000,4995004.995005,53.01,10602000.000000,531,471,205,75,0,0,2,248,0,0,
ok,conv1d_large_4mult,large,6,6,24,32,2,9,9.000000,9.005000,2777777.777778,2776235.424764,46.79,5198888.888889,830,768,312,75,0,0,2,440,0,0,
ok,conv1d_large_4mult,large,6,6,24,48,2,13,13.000000,13.005000,1923076.923077,1922337.562476,47.21,3631538.461538,1105,1042,395,75,0,0,2,632,0,0,
failed,conv1d_large_4mult,large,6,6,24,64,2,,,,,,,,,,,,,,,,,,command failed (255): nextpnr-ice40 -q -l /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_6blqb6dz/nextpnr.log --hx1k --package vq100 --freq 25 --json /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_6blqb6dz/design.json --asc /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_6blqb6dz/design.asc --sdf /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_6blqb6dz/design.sdf
ok,conv1d_large_4mult,large,6,6,32,8,1,3,3.000000,3.005000,8333333.333333,8319467.554077,51.63,17210000.000000,379,313,167,83,0,0,2,126,0,0,
failed,conv1d_large_4mult,large,6,6,32,16,1,,,,,,,,,,,,,,,,,,"command failed (1): yosys -q -l /var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_55jrbgwy/yosys.log -p read_verilog ""/Users/adarmaori/Desktop/Final Project/FPGA/conv1d_large_4mult.v"" ""/var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_55jrbgwy/mega_wrapper.v""; synth_ice40 -top mega_top -json ""/var/folders/nv/qdr7wfxs0n5chf_xchrrhrmr0000gn/T/fpga_mega_55jrbgwy/design.json"""
ok,conv1d_large_4mult,large,6,6,32,32,1,9,9.000000,9.005000,2777777.777778,2776235.424764,47.78,5308888.888889,673,603,317,83,0,0,2,270,0,0,
ok,conv1d_large_4mult,large,6,6,32,48,1,13,13.000000,13.005000,1923076.923077,1922337.562476,45.70,3515384.615385,841,770,389,83,0,0,2,366,0,0,
ok,conv1d_large_4mult,large,6,6,32,64,1,17,17.000000,17.005000,1470588.235294,1470155.836519,43.77,2574705.882353,1011,939,463,83,0,0,2,462,0,0,
ok,conv1d_large_4mult,large,6,6,32,8,2,3,3.000000,3.005000,8333333.333333,8319467.554077,52.64,17546666.666667,421,355,167,83,0,0,2,168,0,0,
ok,conv1d_large_4mult,large,6,6,32,16,2,5,5.000000,5.005000,5000000.000000,4995004.995005,48.92,9784000.000000,570,502,220,83,0,0,2,264,0,0,
